text	label
"Are you making your list and checking it twice? 

Every Republican who does not stand behind or in front of for that matter Donald Trump right now and defend him to the fullest extent they possibly can its on my list!

Their asses are getting voted out of office at the very next possible chance we have!!!"	0
U.S. cities brace for immigration raids, say they will not participate - Reuters | HERE WE GO. MORE REASONS TO NEVER EVER VOTE FOR DEM ANYTHING AGAIN	0
"Unless we do something about this, my children are going to grow up in a jungle, the jungle being a racial jungle with tensions having built so high that it is going to explode at some point."" -1977

The new integration plans being offered are really just quota-systems to assure a certain number of Blacks, Chicanos, or whatever in each school. That, to me, is the most racist concept you can come up with.""-1975

"	0
"Please follow our great team of contributors
@RealDoctorE 
@BoumtjeBoumtje 
@GCrego 
@condereagle"	0
Nice girls finish last: Georgias Marjorie Taylor Greene has message for that bitch Pelosi  World Tribune: Window on the Real World	0
Our Coddled Elites and All the Pain They Cant Feel	0
Why are illegal aliens being detained at our border putting economic pressure on our country when they should be sent home,back to their own countries immediately?! They have broken our laws and it is not our responsibility or the taxpayers responsibility to take care of these people, they need to go back and overthrow their own government and take back their own countries!!!! #TheseAreNotConcentrationCamps #AOC	0
Another Fkg Tro	0
"Don't Fret.. 

Don't listen.. 

To the 24/7/366..

MSM... 

Blasting Bullshit...

Speculation... 

& Fucking Blastfamy... 

..................

EVERYTHING... 

IS GONNA BE.. 

. ALRIGHT... 

go back to sleep.. 

While I sing you a.... 

 A LULLABY.... ,"	0
Michigan to do a full audit. The dirty rotten democrats have cheated again and this time its not going to work... Trump is our President and we are done with demorats dirty tricks!!!!!	0
When they say theres no evidence they obviously have their friggin mask over their eyes.	0
YOU GOT TO WATCH THIS! SO PROUD TO HAVE SUCH A GOVERNOR.	0
Rep. Vernon Jones is a Black Democrat who supports Trump and is facing the wrath of his party | Just The News	0
Treason begets treason. Hang all traitors.	1
Two of the lowest forms of life on earth. Politicians and lawyers. Washington is corrupt to the core. Both parties. They both play on same team. Thats why there was no investigation what was on Hunters laptop. We working class tax payers have been played. All politicians are on the take! Welcome to slavery.	1
Our Government needs to start treating all Americans equal stop pandering to the black community and start treating everyone equal that means the same . !!!!!!!!!!!!!!!!!!!!!!!!!!	0
WHO'S ON THE DEBATE COMMISSION AND CHECK THEIR ALLEGIANCE AND ANY NEW OFFSHORE BANK ACCOUNTS. FOLLOW THE MONEY........DEVILS 666 DEMONCRATS.	1
"From Savannah Maddox, Kentucky State Representative: As Kentuckians brace for the possibility of additional COVID-related restrictions to be mandated by the Governor this week, it is important to maintain a proper perspective on this situation when applied at scale.

We are fully-aware of the human cost of the previous shutdown (970,000 Kentuckians having applied for unemployment since March, over 47% of the entire workforce), and we have reached a tipping point in terms of the efficacy of public health policy and its impact overall. 

Knowing that 0.58% of Kentuckians are currently positive, and the number of COVID-attributed deaths is 0.015% of the population, do the raw numbers justify the potential impact of new restrictions? 

Employing fear as a rhetorical device has been an effective tool of the current administration, but the basis for developing sound public policy should always be predicated upon facts."	0
OMG IF YOU HAVEN'T SEEN THIS MOM'S AND DAD'S!!!! LIBERAL BAD SANTA TRIES TO DESYROY A LITTLE BOYS CHRISTMAS AND ENDS UP PROBABLY SCARING HIM FOR LIFE!!!! WARNING THIS JUST MIGHT CAUSE A WAR!!!! MAGA K.A.G.	1
@JimJordan @EliseStefanik The orangutan  of Bill DeBlasio told the bar owner that Law & Order means Law and Order and when failed to abide has consequences!!! Well well well, why was there no LAW & ORDER ON PLACE WHEN NY WAS BEING DESTROYED, BURNED AND PPL WERE KILLED!?!? He is The biggest idiot, uneducated, communist, CORRUPT AND THIEVE EVER IN THE HISTORY OF NY !!!!	1
"#Dominion vote-rigging program

Dominion Voting Systems tied to Clintons, widely used in battleground states"	0
Trumps needs to just go ahead and implement the insurrection act and martial law because if he doesnt and Biden wins China will be running this country in the first year. Just do already and take this country back so you can put all these traitors away. Its time!!	1
Did anyone notice that the President did not join the rioters at the Capitol as he said he would (behind a clear barrier)? A woman and 3 others died. He tells lies and hes a coward. Hes really harmed our country. Im praying to the real Jesus Christ for all of us!	0
"Two little anonymous men!
Former US Attorney Joe DiGenova on Last Week's Atlantic Hit Piece: ""My Guess is that Two of the Anonymous Sources are Eric Ciaramella and [Lieutenant] Colonel Alexander Vindman of Impeachment Fame"""	0
HOW MANY CRIMES AND COVER UP'S CAN THE DEMOCRATS AND FBI AND JUSTICE DEPARTMENT GET AWAY WITH BEFORE ANYONE IS HELD ACCOUNTABLE?	0
ATTN: ALL PAYRIOTS. OUR COMMANDER IN CHIEF NEEDS OUR HELP ON JAN 6TH. HE WANTS US ALL TO COME OUT AND BE WILD! WE HAVE SOME PATRIOTS THAT WANT TO SHOW BUT HAVE NO TRANSPORTATION. PLEASE HELP AND EITHER OFFER A RIDE OR CONTACT JAMES KELLER @ THE CATHOLIC MEDIA FOR DONATIONS!! WE NEED A GOOD TURN OUT FOR OUR PRESIDENT!!	0
SOMEONE ASK ABOUT THE 11,000 ELDERLY NURSING HOME PATIENTS HE LET DIE OF COVID..	0
I wonder if the Cuomo Bros allow their elderly mom to watch the news and see how they have trashed the family name?	0
TROLL ALERT  ECHO AND MUTE OR BLOCK!!!	0
Guaranteed its Islamic Jihadists doing the raping. Their reaction and treatment of gays is a form of repression of their own homosexual behavior. They have no sexual outlet with women under Sharia except capturing, enslaving, and raping women and girls they find during their fighting.	1
The EU's Betrayal of Italy May Be Its Undoing | The American Conservative	0
Jews want to own whites as their property. The way they do it is by turning an identity into a commodity. That way, whiteness is marketed and sold all over the world. It's the new slavery. White Commodity is the New White Slavery. The denial of identity to whites and reduction of whites into a commodity. So, white lands are just real estate. White wombs are for other races. White culture is peddled to others.	1
"FUCK all these SOCIAL MEDIA bullshit sites

Im going back to the OG #MIRC"	0
Demand GoFundMe reinstate Kyle Rittenhouse's Legal Defense Fund - Media Action Network	0
Conservative 4 Trump	0
"Happy New Years Eve to everyone except for congress who sold out the American people. Gave illegals 1800 and US citizens 600 . 
Suck A Bag Of Dicks You Fucking Cock Suckers !!!!"	1
Why are they so retarded? Is there something in the water?	0
@Dbongino Look what appeared on Fox News!!    	0
"Women Biologically have a better Sense of Smell than Men.

This Scientific Fact undoes the assumption that People who have a Higher IQ naturally have a Sharper Sense of Smell.

#PARLERUK #UK"	0
"The State Bar of California wants to know if I am a two spirit, cisgender pansexual - American Thinker
Tell them youre a human being"	0
Thank you to the New York Post!!! It is wonderful to have you on our Presidents side. You all have intelligence and class!!!	0
FORMER ACTING INSPECTOR GENERAL FOR THE U.S. DEPARTMENT OF HOMELAND SECURITY INDICTED ON THEFT OF GOVERNMNET PROPERTY AND SCHEME TO DEFRAUD THE UNITED STATES GOVERNMENT | USAO-DC | Department of Justice	0
"""Every Lie Will Be Revealed - They're Going to be Shocked at Level of P*dophilia - Satanic Worship"" - Lin Wood Does Not Hold Back in EXPLOSIVE ""Thrive Time"" Interview (VIDEO)"	0
"Panicked Joe Biden Issues Statement About Trump's ""Reckless"" Behavior As Trump Supporters Form Massive Line 7 Hours Ahead Of His First In-Person Post-COVID Rally [VIDEO]"	0
Well you fuckers will not tell me how many people I can have in my house fuck you biden fuck you harris fuck you tom wolf.......... to the rest happy thanksgiving	1
Adrenochrome, Child Protective Services & The Business Of Trafficking, Killing & Selling The Blood Of Our Kids 	1
I hope everyone on Parler knows there are way to many people(leftist) spreading lies and misinformation just to make conservatives look stupid. They are called on by the left to confuse and dilute the real reason we are here. They divide us and try to destroy from within. Pay attention	0
Bernadette Wilson Delivers An Absolutely ON FIRE Speech To The 'Radical' Anchorage Assembly!	0
Why You Should Stop This Hidden Location Tracking On Your iPhone	0
I CANT BARE  BUTT HES A HERO or tried to be 	0
You know why I won't talk about what's going on in this country or give my opinion on what's going on in this country? It's because in America, my views and opinions are never respected and validated. Every time I try to speak, I am never heard or recognized. On top of that people attack me, whether I am male, female, American or foreigner instead of my opinions. It's why in this country, I think the only opinions that matter are those who are White, black or Hispanic. Southeast Asians like myself feel like America never lets me speak my mind and my opinions because I'm not the right race or group. It's why i stay silent when it comes to what happening in this country because this country never lets me be heard or valid. #MAGA #America	0
"
PATRIOTS INFORM YOURSELF
THERE ARE PEOPLE UP THERE TO DECEIVE YOU."	0
"The Heads Of Each Company, Twitter, Facebook, Youtube, And Google, Need To Be Arrested, Charged, Tried, Convicted Of Treason, And Punished By Death.

What [They] Have Done Is Incomprehensible. It Is 'Crimes Against Humanity'. Could Such Trials And Convictions End Tech. Tyranny?"	1
Today a stunning event happened. A crack pipe was found in the same bag containing money and an Apple laptop. This only means one culprit... you guessed it Hunter Biden.	0
Hollywood executive David Guillod is charged with 11 sex crimes, including rape and kidnapping	0
"People say I'm no good, I'm crazy as a loon
'Cause I get stoned in the morning and drunk in the afternoon

#BenghaziAintGoingAway"	0
VIDEO: Trump Drove By Supporters At Walter Reed Because He Could Hear People Screaming And Shouting With Love	0
Giuliani Goes Nuclear, Threatens To Release Incriminating Evidence On Biden	0
OMG Marsha Blackburn is firehosing this pussy McCabe!!!!! He can t even answer her, he stutters!!!!	0
I think Im finally ashamed to be an American. They cheated on the election. Made President Trump life hell and think more about other countries than they do their own citizens. This makes me sick.	0
"Ayanna Pressley (@AyannaPressley) Tweeted:
The murders of generations of unarmed Black folks by police have been horrific. Lives are at stake daily so Im out of patience with critiques of the language of activists.

Whatever a grieving family says is their truth.

And Ill never stop fighting for their justice & healing.

And what about all the unarmed white people killed by 
the police? Is Pressley such a racist she can only see one color? But the hypocrisy because blacks sadly murder blacks more than our police do!"	0
